kind,date,script,tier,width_R1,nominal,evidence,idea,width,width_raw
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,10.0,row-text:size,38 mom12-1 filt=200d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,20.0,row-text:size,38 mom12-1 filt=200d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,40.0,row-text:size,38 mom12-1 filt=200d n=40,38.841476655808904,40.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,60.0,row-text:size,38 mom12-1 filt=200d n=60,41.188925081433226,60.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,10.0,row-text:size,38 mom12-1 filt=none n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,20.0,row-text:size,38 mom12-1 filt=none n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,40.0,row-text:size,38 mom12-1 filt=none n=40,38.841476655808904,40.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,60.0,row-text:size,38 mom12-1 filt=none n=60,41.188925081433226,60.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R0,,,,"38 CONTROL EW all 439 @75% (no filter, no ranking)",,
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R0,,,,38 RULES v1 on the small panel - reference,,
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R0,,,,38 SPY buy & hold - reference,,
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,56.0,row-text:panel(universe.json),38 RULES v1 live (universe.json) - baseline,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,40.0,row-text:size,38 walk-forward plain-Sharpe pick none/n=40 - OOS 2017+,38.841476655808904,40.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,40.0,row-text:size,38 n=40 gate=vol20 only [diag],38.841476655808904,40.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R3,,40.0,row-text:size,38 n=40 gate=both [diag],38.841476655808904,40.0
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R0,,,,"38 D1 (best 12-1 decile, EW, 0 bps) [diag]",,
PRICED,2026-09-04,2026-09-04_small-cap-momentum-clean_cloud,R0,,,,"38 D10 (worst 12-1 decile, EW, 0 bps) [diag]",,
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe.json K=200d n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe.json K=200d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe.json K=200d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe.json K=200d n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe.json K=100d n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe.json K=100d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe.json K=100d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe.json K=100d n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe.json K=50d n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe.json K=50d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe.json K=50d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe.json K=50d n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe.json K=none n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe.json K=none n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe.json K=none n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe.json K=none n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,56.0,row-text:panel(universe.json),55 universe.json EW-all-eligible K=200d [diag],38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,56.0,row-text:panel(universe.json),55 universe.json EW-all-eligible K=100d [diag],38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,56.0,row-text:panel(universe.json),55 universe.json EW-all-eligible K=50d [diag],38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,56.0,row-text:panel(universe.json),55 universe.json EW-all-eligible K=none [diag],38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe_broad.json K=200d n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe_broad.json K=200d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe_broad.json K=200d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe_broad.json K=200d n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe_broad.json K=100d n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe_broad.json K=100d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe_broad.json K=100d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe_broad.json K=100d n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe_broad.json K=50d n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe_broad.json K=50d n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe_broad.json K=50d n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe_broad.json K=50d n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,5.0,row-text:size,55 universe_broad.json K=none n=5,4.955483170466884,5.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,10.0,row-text:size,55 universe_broad.json K=none n=10,9.921824104234528,10.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe_broad.json K=none n=20,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe_broad.json K=none n=30,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,136.0,row-text:panel(universe_broad),55 universe_broad.json EW-all-eligible K=200d [diag],93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,136.0,row-text:panel(universe_broad),55 universe_broad.json EW-all-eligible K=100d [diag],93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,136.0,row-text:panel(universe_broad),55 universe_broad.json EW-all-eligible K=50d [diag],93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,136.0,row-text:panel(universe_broad),55 universe_broad.json EW-all-eligible K=none [diag],93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,56.0,row-text:panel(universe.json),55 SPY buy & hold (universe.json sample) - reference,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,56.0,row-text:panel(universe.json),55 RULES v1 live (universe.json) - baseline,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe.json walk-forward plain-Sharpe: K=none n=20 OOS,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,20.0,row-text:size,55 universe.json walk-forward 4b-aware: K=none n=20 OOS,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe_broad.json walk-forward plain-Sharpe: K=200d n=30 OOS,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-lookback-primary_cloud,R3,,30.0,row-text:size,55 universe_broad.json walk-forward 4b-aware: K=200d n=30 OOS,29.52931596091205,30.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json top20 gate=none @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json top20 gate=200d @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json top20 gate=200d-M @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json top20 gate=band3 @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json top20 gate=band5 @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 universe.json ew-all gate=none @10bps,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 universe.json ew-all gate=200d @10bps,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 universe.json ew-all gate=200d-M @10bps,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 universe.json ew-all gate=band3 @10bps,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 universe.json ew-all gate=band5 @10bps,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe_broad.json top20 gate=none @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe_broad.json top20 gate=200d @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe_broad.json top20 gate=200d-M @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe_broad.json top20 gate=band3 @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe_broad.json top20 gate=band5 @10bps,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json ew-all gate=none @10bps,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json ew-all gate=200d @10bps,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json ew-all gate=200d-M @10bps,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json ew-all gate=band3 @10bps,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json ew-all gate=band5 @10bps,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 SPY buy & hold (universe.json sample) - reference,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,56.0,row-text:panel(universe.json),57 RULES v1 live (universe.json) - baseline,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json walk-forward plain-Sharpe: top20 gate=none OOS,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,20.0,row-text:size,57 universe.json walk-forward 4b-aware: top20 gate=none OOS,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json walk-forward plain-Sharpe: ew-all gate=none OOS,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_trend-gate-as-drawdown-insurance_B,R3,,136.0,row-text:panel(universe_broad),57 universe_broad.json walk-forward 4b-aware: ew-all gate=band3 OOS,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe.json top20 gate=none,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe.json top20 gate=200d (incumbent),19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe.json top20 gate=abs12-1,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe.json top20 gate=200d AND abs,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe.json top20 gate=band3 (idea 57 ref),19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,56.0,row-text:panel(universe.json),4 universe.json ew-all gate=none,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,56.0,row-text:panel(universe.json),4 universe.json ew-all gate=200d (incumbent),38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,56.0,row-text:panel(universe.json),4 universe.json ew-all gate=abs12-1,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,56.0,row-text:panel(universe.json),4 universe.json ew-all gate=200d AND abs,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,56.0,row-text:panel(universe.json),4 universe.json ew-all gate=band3 (idea 57 ref),38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe_broad top20 gate=none,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe_broad top20 gate=200d (incumbent),19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe_broad top20 gate=abs12-1,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe_broad top20 gate=200d AND abs,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe_broad top20 gate=band3 (idea 57 ref),19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad ew-all gate=none,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad ew-all gate=200d (incumbent),93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad ew-all gate=abs12-1,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad ew-all gate=200d AND abs,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad ew-all gate=band3 (idea 57 ref),93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,20.0,row-text:size,4 universe.json walk-forward plain-Sharpe AND 4b-aware: top20 gate=none OOS,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad walk-forward plain-Sharpe: ew-all gate=none OOS,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,136.0,row-text:panel(universe_broad),4 universe_broad walk-forward 4b-aware: ew-all gate=band3 OOS,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R3,,56.0,row-text:panel(universe.json),4 OOS reference: RULES v1 baseline (universe.json),38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_abs-momentum-filter_C,R0,,,,4 OOS reference: SPY buy & hold,,
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json v1 freq=D,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json v1 freq=W,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json v1 freq=M,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json v1 freq=Q,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe.json top20 freq=D,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe.json top20 freq=W,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe.json top20 freq=M,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe.json top20 freq=Q,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-all freq=D,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-all freq=W,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-all freq=M,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-all freq=Q,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-band3 freq=D,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-band3 freq=W,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-band3 freq=M,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,56.0,row-text:panel(universe.json),3 universe.json ew-band3 freq=Q,38.442996742671006,56.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json v1 freq=D,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json v1 freq=W,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json v1 freq=M,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json v1 freq=Q,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe_broad.json top20 freq=D,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe_broad.json top20 freq=W,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe_broad.json top20 freq=M,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,20.0,row-text:size,3 universe_broad.json top20 freq=Q,19.686210640608035,20.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json ew-all freq=D,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json ew-all freq=W,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json ew-all freq=M,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json ew-all freq=Q,93.20521172638436,136.0
PRICED,2026-09-04,2026-09-04_rebalance-freq_cloud,R3,,136.0,row-text:panel(universe_broad),3 universe_broad.json ew-band3 freq=D,93.20521172638436,136.0
